,Datetime,Open,High,Low,Close,Volume,Asset
XRP-USD,2024-09-24 17:00:00+00:00,0.5865266919136047,0.5883173942565918,0.5858052372932434,0.5881803631782532,9348992.0,XRP-USD
XRP-USD,2024-09-24 18:00:00+00:00,0.5881237983703613,0.5888787508010864,0.5866982936859131,0.5883762240409851,4346880.0,XRP-USD
XRP-USD,2024-09-24 19:00:00+00:00,0.5883743762969971,0.5914365649223328,0.5881137847900391,0.5913669466972351,10145088.0,XRP-USD
XRP-USD,2024-09-24 20:00:00+00:00,0.5913479328155518,0.5920218229293823,0.5891972184181213,0.5892837643623352,18830976.0,XRP-USD
XRP-USD,2024-09-24 21:00:00+00:00,0.5892703533172607,0.5901874303817749,0.5890137553215027,0.5898955464363098,0.0,XRP-USD
XRP-USD,2024-09-24 22:00:00+00:00,0.5899502038955688,0.5920991897583008,0.5899502038955688,0.5920991897583008,18254720.0,XRP-USD
XRP-USD,2024-09-24 23:00:00+00:00,0.5920730233192444,0.5923768281936646,0.591162383556366,0.5915467143058777,1427264.0,XRP-USD
XRP-USD,2024-09-25 00:00:00+00:00,0.5915331244468689,0.5919492244720459,0.590042233467102,0.5909731984138489,4891456.0,XRP-USD
XRP-USD,2024-09-25 01:00:00+00:00,0.5909886956214905,0.594774067401886,0.5908250212669373,0.5932008028030396,42070848.0,XRP-USD
XRP-USD,2024-09-25 02:00:00+00:00,0.5931640267372131,0.594188392162323,0.5925146341323853,0.5929485559463501,10822912.0,XRP-USD
XRP-USD,2024-09-25 03:00:00+00:00,0.5928987264633179,0.5928987264633179,0.5918307304382324,0.5926302075386047,0.0,XRP-USD
XRP-USD,2024-09-25 04:00:00+00:00,0.5927203297615051,0.5934885144233704,0.5902208089828491,0.5902208089828491,14441792.0,XRP-USD
XRP-USD,2024-09-25 05:00:00+00:00,0.590051531791687,0.590051531791687,0.5883495211601257,0.5885350704193115,12950912.0,XRP-USD
XRP-USD,2024-09-25 06:00:00+00:00,0.5885297060012817,0.5885297060012817,0.5857387185096741,0.5863643288612366,13797952.0,XRP-USD
XRP-USD,2024-09-25 07:00:00+00:00,0.5863346457481384,0.587502121925354,0.5859333872795105,0.587482750415802,5136000.0,XRP-USD
XRP-USD,2024-09-25 08:00:00+00:00,0.5874556303024292,0.5884150862693787,0.5873393416404724,0.5884150862693787,0.0,XRP-USD
XRP-USD,2024-09-25 09:00:00+00:00,0.5884226560592651,0.5894860625267029,0.5872488617897034,0.5872488617897034,0.0,XRP-USD
XRP-USD,2024-09-25 10:00:00+00:00,0.587174654006958,0.588627278804779,0.5869696140289307,0.588049590587616,20310208.0,XRP-USD
XRP-USD,2024-09-25 11:00:00+00:00,0.5880643129348755,0.5906127095222473,0.5872271656990051,0.5906127095222473,7075072.0,XRP-USD
XRP-USD,2024-09-25 12:00:00+00:00,0.5906170606613159,0.5918219089508057,0.5896324515342712,0.5899900794029236,7852800.0,XRP-USD
XRP-USD,2024-09-25 13:00:00+00:00,0.5900098085403442,0.5908129811286926,0.588288426399231,0.5908129811286926,6329344.0,XRP-USD
XRP-USD,2024-09-25 14:00:00+00:00,0.5907519459724426,0.5916358232498169,0.5894337296485901,0.5903517603874207,0.0,XRP-USD
XRP-USD,2024-09-25 15:00:00+00:00,0.5903878808021545,0.5906993746757507,0.5859496593475342,0.5859496593475342,0.0,XRP-USD
XRP-USD,2024-09-25 16:00:00+00:00,0.586000382900238,0.5873496532440186,0.5852717757225037,0.5867961645126343,1548096.0,XRP-USD
XRP-USD,2024-09-25 17:00:00+00:00,0.5867342352867126,0.5868318676948547,0.5834763050079346,0.5840636491775513,7740544.0,XRP-USD
XRP-USD,2024-09-25 18:00:00+00:00,0.5840871334075928,0.5860053896903992,0.5840871334075928,0.5859336853027344,0.0,XRP-USD
XRP-USD,2024-09-25 19:00:00+00:00,0.5859344005584717,0.586611270904541,0.5852569937705994,0.5852569937705994,0.0,XRP-USD
XRP-USD,2024-09-25 20:00:00+00:00,0.5852466821670532,0.5871183276176453,0.5851640701293945,0.5870490074157715,0.0,XRP-USD
XRP-USD,2024-09-25 21:00:00+00:00,0.5869699716567993,0.587215006351471,0.5863110423088074,0.5863110423088074,0.0,XRP-USD
XRP-USD,2024-09-25 22:00:00+00:00,0.5862337350845337,0.5862337350845337,0.5844666957855225,0.5851807594299316,0.0,XRP-USD
XRP-USD,2024-09-25 23:00:00+00:00,0.5851730108261108,0.5851730108261108,0.5829935669898987,0.5835243463516235,0.0,XRP-USD
XRP-USD,2024-09-26 00:00:00+00:00,0.5835181474685669,0.5842492580413818,0.5770049691200256,0.5770772695541382,33459840.0,XRP-USD
XRP-USD,2024-09-26 01:00:00+00:00,0.5770552158355713,0.5804242491722107,0.5769472718238831,0.5804242491722107,0.0,XRP-USD
XRP-USD,2024-09-26 02:00:00+00:00,0.5804983377456665,0.5822280049324036,0.5804983377456665,0.5821906924247742,0.0,XRP-USD
XRP-USD,2024-09-26 03:00:00+00:00,0.5822091102600098,0.5828639268875122,0.5819065570831299,0.5819065570831299,9888128.0,XRP-USD
XRP-USD,2024-09-26 04:00:00+00:00,0.5819012522697449,0.5826975703239441,0.5818856358528137,0.5822543501853943,0.0,XRP-USD
XRP-USD,2024-09-26 05:00:00+00:00,0.5822914838790894,0.5846927165985107,0.5822914838790894,0.5843779444694519,0.0,XRP-USD
XRP-USD,2024-09-26 06:00:00+00:00,0.5843738913536072,0.5855478048324585,0.5841414928436279,0.5848994851112366,0.0,XRP-USD
XRP-USD,2024-09-26 07:00:00+00:00,0.58491450548172,0.5885992050170898,0.5847126245498657,0.5882789492607117,32866048.0,XRP-USD
XRP-USD,2024-09-26 08:00:00+00:00,0.5882788300514221,0.5882788300514221,0.5864033102989197,0.5864534974098206,7745088.0,XRP-USD
XRP-USD,2024-09-26 09:00:00+00:00,0.5864856243133545,0.5878167748451233,0.5864856243133545,0.5871815085411072,9617024.0,XRP-USD
XRP-USD,2024-09-26 10:00:00+00:00,0.5871661901473999,0.5909045338630676,0.5869691967964172,0.5906277894973755,12329792.0,XRP-USD
XRP-USD,2024-09-26 11:00:00+00:00,0.5906416177749634,0.5906416177749634,0.5893869400024414,0.5899456739425659,1970496.0,XRP-USD
XRP-USD,2024-09-26 12:00:00+00:00,0.5899157524108887,0.5899237394332886,0.5887188911437988,0.5892480611801147,6540608.0,XRP-USD
XRP-USD,2024-09-26 13:00:00+00:00,0.5893108248710632,0.5908278822898865,0.5886192321777344,0.5892457365989685,9070400.0,XRP-USD
XRP-USD,2024-09-26 14:00:00+00:00,0.5892699360847473,0.5920534133911133,0.5892699360847473,0.5905369520187378,24557312.0,XRP-USD
XRP-USD,2024-09-26 15:00:00+00:00,0.5904183983802795,0.593532383441925,0.5891995429992676,0.5928410291671753,34839168.0,XRP-USD
XRP-USD,2024-09-26 16:00:00+00:00,0.5928118824958801,0.5950626730918884,0.5923128128051758,0.5926796197891235,18095744.0,XRP-USD
XRP-USD,2024-09-26 17:00:00+00:00,0.5926451086997986,0.5959876179695129,0.5922998785972595,0.5922998785972595,7639168.0,XRP-USD
XRP-USD,2024-09-26 18:00:00+00:00,0.5922161936759949,0.5932487845420837,0.5916042923927307,0.5929951667785645,8013184.0,XRP-USD
XRP-USD,2024-09-26 19:00:00+00:00,0.5930687785148621,0.5946792960166931,0.5930687785148621,0.5933738350868225,4691712.0,XRP-USD
XRP-USD,2024-09-26 20:00:00+00:00,0.5933438539505005,0.5934156775474548,0.5895386934280396,0.589541494846344,14294144.0,XRP-USD
XRP-USD,2024-09-26 21:00:00+00:00,0.5895271897315979,0.5915273427963257,0.589296817779541,0.591523289680481,12363776.0,XRP-USD
XRP-USD,2024-09-26 22:00:00+00:00,0.5915889143943787,0.5928531289100647,0.5912529230117798,0.5912529230117798,2576256.0,XRP-USD
XRP-USD,2024-09-26 23:00:00+00:00,0.5911849737167358,0.5911849737167358,0.5883126258850098,0.5904030203819275,9785472.0,XRP-USD
XRP-USD,2024-09-27 00:00:00+00:00,0.5904404520988464,0.590925931930542,0.5896139144897461,0.5896139144897461,0.0,XRP-USD
XRP-USD,2024-09-27 01:00:00+00:00,0.5895683169364929,0.5900933742523193,0.5869880318641663,0.5873638391494751,0.0,XRP-USD
XRP-USD,2024-09-27 02:00:00+00:00,0.5873555541038513,0.5881256461143494,0.584288477897644,0.584288477897644,27414528.0,XRP-USD
XRP-USD,2024-09-27 03:00:00+00:00,0.5842757225036621,0.5865597128868103,0.5833213925361633,0.5864836573600769,11415808.0,XRP-USD
XRP-USD,2024-09-27 04:00:00+00:00,0.5864970088005066,0.589419424533844,0.5864970088005066,0.5890848636627197,17761536.0,XRP-USD
XRP-USD,2024-09-27 05:00:00+00:00,0.5890735387802124,0.5910964012145996,0.5883048176765442,0.5910964012145996,23858048.0,XRP-USD
XRP-USD,2024-09-27 06:00:00+00:00,0.591224193572998,0.5922406911849976,0.5883288383483887,0.5886562466621399,10935424.0,XRP-USD
XRP-USD,2024-09-27 07:00:00+00:00,0.5885503888130188,0.5896043181419373,0.5874609351158142,0.5892391204833984,0.0,XRP-USD
XRP-USD,2024-09-27 08:00:00+00:00,0.589268684387207,0.5920482873916626,0.589268684387207,0.5906065106391907,12510848.0,XRP-USD
XRP-USD,2024-09-27 09:00:00+00:00,0.5905848145484924,0.5912894010543823,0.5889784693717957,0.589111328125,0.0,XRP-USD
XRP-USD,2024-09-27 10:00:00+00:00,0.5891215801239014,0.5891215801239014,0.5862808227539062,0.5872049927711487,644352.0,XRP-USD
XRP-USD,2024-09-27 11:00:00+00:00,0.5872199535369873,0.587695300579071,0.5865188837051392,0.5870221853256226,0.0,XRP-USD
XRP-USD,2024-09-27 12:00:00+00:00,0.5870451331138611,0.5896191596984863,0.5870451331138611,0.589061439037323,378752.0,XRP-USD
XRP-USD,2024-09-27 13:00:00+00:00,0.5890573859214783,0.5894110202789307,0.5882493853569031,0.5885642766952515,0.0,XRP-USD
XRP-USD,2024-09-27 14:00:00+00:00,0.5885900259017944,0.5969210267066956,0.5885900259017944,0.5932285785675049,40864000.0,XRP-USD
XRP-USD,2024-09-27 15:00:00+00:00,0.5932334661483765,0.5937122702598572,0.5888965129852295,0.5888965129852295,0.0,XRP-USD
XRP-USD,2024-09-27 16:00:00+00:00,0.5888919234275818,0.5907546877861023,0.588121771812439,0.5907546877861023,7220224.0,XRP-USD
XRP-USD,2024-09-27 17:00:00+00:00,0.5907923579216003,0.5911597013473511,0.5868925452232361,0.5878704786300659,0.0,XRP-USD
XRP-USD,2024-09-27 18:00:00+00:00,0.5879179239273071,0.5884873270988464,0.5866775512695312,0.5884672999382019,0.0,XRP-USD
XRP-USD,2024-09-27 19:00:00+00:00,0.5884812474250793,0.5890802145004272,0.5863671898841858,0.5863896012306213,252032.0,XRP-USD
XRP-USD,2024-09-27 20:00:00+00:00,0.586437463760376,0.5869407057762146,0.5853926539421082,0.5868552923202515,10188288.0,XRP-USD
XRP-USD,2024-09-27 21:00:00+00:00,0.5868421792984009,0.5875573754310608,0.5864970088005066,0.5875573754310608,0.0,XRP-USD
XRP-USD,2024-09-27 22:00:00+00:00,0.5875195860862732,0.5883756875991821,0.5874640345573425,0.5882886052131653,0.0,XRP-USD
XRP-USD,2024-09-27 23:00:00+00:00,0.5882635712623596,0.5892479419708252,0.5881554484367371,0.5889453291893005,0.0,XRP-USD
XRP-USD,2024-09-28 00:00:00+00:00,0.5889381766319275,0.5893309712409973,0.5886120796203613,0.589297890663147,0.0,XRP-USD
XRP-USD,2024-09-28 01:00:00+00:00,0.5892931818962097,0.5898081660270691,0.5891191363334656,0.5897888541221619,0.0,XRP-USD
XRP-USD,2024-09-28 02:00:00+00:00,0.5897864699363708,0.5927476286888123,0.5897864699363708,0.5925249457359314,0.0,XRP-USD
XRP-USD,2024-09-28 03:00:00+00:00,0.5925664305686951,0.5927556157112122,0.5905758738517761,0.5907558798789978,0.0,XRP-USD
XRP-USD,2024-09-28 04:00:00+00:00,0.59077388048172,0.5910339951515198,0.5901473760604858,0.5903798341751099,0.0,XRP-USD
XRP-USD,2024-09-28 05:00:00+00:00,0.590366780757904,0.590366780757904,0.5878790020942688,0.5880293250083923,0.0,XRP-USD
XRP-USD,2024-09-28 06:00:00+00:00,0.588012158870697,0.588012158870697,0.5865494012832642,0.5879108309745789,0.0,XRP-USD
XRP-USD,2024-09-28 07:00:00+00:00,0.5879307985305786,0.6080144643783569,0.5877951383590698,0.6074076294898987,210604416.0,XRP-USD
XRP-USD,2024-09-28 08:00:00+00:00,0.6077820658683777,0.6099709868431091,0.5997938513755798,0.5997938513755798,185762432.0,XRP-USD
XRP-USD,2024-09-28 09:00:00+00:00,0.599696934223175,0.6094170808792114,0.5981777906417847,0.6093124151229858,156091904.0,XRP-USD
XRP-USD,2024-09-28 10:00:00+00:00,0.6091419458389282,0.6184923052787781,0.6077431440353394,0.6184923052787781,168058240.0,XRP-USD
XRP-USD,2024-09-28 11:00:00+00:00,0.6187016367912292,0.6213200092315674,0.6150674819946289,0.6175296306610107,148865152.0,XRP-USD
XRP-USD,2024-09-28 12:00:00+00:00,0.6175185441970825,0.6175185441970825,0.6128199100494385,0.615739643573761,40059392.0,XRP-USD
XRP-USD,2024-09-28 13:00:00+00:00,0.6157954335212708,0.6217681765556335,0.6146137714385986,0.6212676763534546,67328384.0,XRP-USD
XRP-USD,2024-09-28 14:00:00+00:00,0.6212335824966431,0.6238587498664856,0.6202418804168701,0.6202418804168701,19137664.0,XRP-USD
XRP-USD,2024-09-28 15:00:00+00:00,0.6202342510223389,0.620673418045044,0.6173772811889648,0.6180390119552612,0.0,XRP-USD
XRP-USD,2024-09-28 16:00:00+00:00,0.6180140972137451,0.6237930059432983,0.6166360378265381,0.6222922801971436,23339776.0,XRP-USD
XRP-USD,2024-09-28 17:00:00+00:00,0.6223015189170837,0.6256267428398132,0.6221360564231873,0.6243105530738831,49652224.0,XRP-USD
XRP-USD,2024-09-28 18:00:00+00:00,0.6243197321891785,0.6254206895828247,0.6233150362968445,0.6249585151672363,19111424.0,XRP-USD
XRP-USD,2024-09-28 19:00:00+00:00,0.6247667670249939,0.6247667670249939,0.6219862699508667,0.62252277135849,8988928.0,XRP-USD
XRP-USD,2024-09-28 20:00:00+00:00,0.6225675344467163,0.6232528686523438,0.619433581829071,0.619433581829071,0.0,XRP-USD
XRP-USD,2024-09-28 21:00:00+00:00,0.6194592118263245,0.6194592118263245,0.6141108274459839,0.6171873211860657,48696576.0,XRP-USD
XRP-USD,2024-09-28 22:00:00+00:00,0.6172083020210266,0.6179460287094116,0.6161310076713562,0.6170080900192261,9543424.0,XRP-USD
XRP-USD,2024-09-28 23:00:00+00:00,0.6169886589050293,0.6169886589050293,0.6134206652641296,0.6148900985717773,10020864.0,XRP-USD
XRP-USD,2024-09-29 00:00:00+00:00,0.6147132515907288,0.615506649017334,0.6100650429725647,0.6100650429725647,33866496.0,XRP-USD
XRP-USD,2024-09-29 01:00:00+00:00,0.6100571751594543,0.6119682192802429,0.6099593043327332,0.6119682192802429,21369600.0,XRP-USD
XRP-USD,2024-09-29 02:00:00+00:00,0.6120011210441589,0.6132533550262451,0.6108489036560059,0.611019492149353,0.0,XRP-USD
XRP-USD,2024-09-29 03:00:00+00:00,0.6109935641288757,0.6128993630409241,0.6088257431983948,0.6128993630409241,9648896.0,XRP-USD
XRP-USD,2024-09-29 04:00:00+00:00,0.612908124923706,0.6158793568611145,0.6120973229408264,0.615752637386322,19810304.0,XRP-USD
XRP-USD,2024-09-29 05:00:00+00:00,0.6157004833221436,0.6189737915992737,0.6134660840034485,0.6189737915992737,19213824.0,XRP-USD
XRP-USD,2024-09-29 06:00:00+00:00,0.6189485192298889,0.6282206177711487,0.6174688935279846,0.6246113181114197,100806144.0,XRP-USD
XRP-USD,2024-09-29 07:00:00+00:00,0.6251668930053711,0.6312905550003052,0.6246888041496277,0.6285963654518127,0.0,XRP-USD
XRP-USD,2024-09-29 08:00:00+00:00,0.6285950541496277,0.6287260055541992,0.6229608058929443,0.6231904029846191,0.0,XRP-USD
XRP-USD,2024-09-29 09:00:00+00:00,0.6231945753097534,0.6275589466094971,0.6231834292411804,0.6269777417182922,0.0,XRP-USD
XRP-USD,2024-09-29 10:00:00+00:00,0.6269422173500061,0.6301829814910889,0.6267577409744263,0.6280986666679382,0.0,XRP-USD
XRP-USD,2024-09-29 11:00:00+00:00,0.6281343698501587,0.6282454133033752,0.6245889067649841,0.6245889067649841,0.0,XRP-USD
XRP-USD,2024-09-29 12:00:00+00:00,0.6246325373649597,0.6273917555809021,0.6246325373649597,0.6247944235801697,0.0,XRP-USD
XRP-USD,2024-09-29 13:00:00+00:00,0.6248242855072021,0.6317849159240723,0.6229175925254822,0.6314099431037903,0.0,XRP-USD
XRP-USD,2024-09-29 14:00:00+00:00,0.6303099989891052,0.6424646973609924,0.6301178336143494,0.6424646973609924,74910080.0,XRP-USD
XRP-USD,2024-09-29 15:00:00+00:00,0.6424440741539001,0.6619289517402649,0.6424440741539001,0.6605224609375,387684736.0,XRP-USD
XRP-USD,2024-09-29 16:00:00+00:00,0.660645604133606,0.660645604133606,0.6530115604400635,0.6535620093345642,66715392.0,XRP-USD
XRP-USD,2024-09-29 17:00:00+00:00,0.6535084843635559,0.6547430753707886,0.6496753096580505,0.6533180475234985,297472.0,XRP-USD
XRP-USD,2024-09-29 18:00:00+00:00,0.6533443927764893,0.6552631258964539,0.6512565016746521,0.6552476286888123,6086656.0,XRP-USD
XRP-USD,2024-09-29 19:00:00+00:00,0.6554050445556641,0.6554050445556641,0.6518635153770447,0.6526795625686646,0.0,XRP-USD
XRP-USD,2024-09-29 20:00:00+00:00,0.6526776552200317,0.6526776552200317,0.6424722075462341,0.6425307989120483,32878336.0,XRP-USD
XRP-USD,2024-09-29 21:00:00+00:00,0.6425173282623291,0.6452301740646362,0.6419665813446045,0.6451612114906311,0.0,XRP-USD
XRP-USD,2024-09-29 22:00:00+00:00,0.6452218294143677,0.6452644467353821,0.6402317881584167,0.6408418416976929,29396224.0,XRP-USD
XRP-USD,2024-09-29 23:00:00+00:00,0.6408717036247253,0.6428237557411194,0.6380036473274231,0.6420542001724243,27034112.0,XRP-USD
XRP-USD,2024-09-30 00:00:00+00:00,0.6417646408081055,0.646336555480957,0.6358932256698608,0.646336555480957,57445120.0,XRP-USD
XRP-USD,2024-09-30 01:00:00+00:00,0.6463463306427002,0.6481916904449463,0.6425515413284302,0.645993173122406,59690496.0,XRP-USD
XRP-USD,2024-09-30 02:00:00+00:00,0.6459252238273621,0.650225818157196,0.6367396116256714,0.6426184773445129,95963904.0,XRP-USD
XRP-USD,2024-09-30 03:00:00+00:00,0.6424342393875122,0.6459665894508362,0.6390191912651062,0.6454691886901855,58766848.0,XRP-USD
XRP-USD,2024-09-30 04:00:00+00:00,0.645478367805481,0.6485670804977417,0.6451297402381897,0.6455406546592712,34463488.0,XRP-USD
XRP-USD,2024-09-30 05:00:00+00:00,0.6454164981842041,0.6524041295051575,0.6422922015190125,0.651576042175293,66758144.0,XRP-USD
XRP-USD,2024-09-30 06:00:00+00:00,0.6514987945556641,0.6514987945556641,0.6450117826461792,0.6452611088752747,0.0,XRP-USD
XRP-USD,2024-09-30 07:00:00+00:00,0.6447159051895142,0.646920382976532,0.6435636878013611,0.6453887224197388,0.0,XRP-USD
XRP-USD,2024-09-30 08:00:00+00:00,0.645359218120575,0.6514171957969666,0.6446097493171692,0.6514171957969666,14924544.0,XRP-USD
XRP-USD,2024-09-30 09:00:00+00:00,0.6513736248016357,0.6521413922309875,0.6376157999038696,0.6376157999038696,87321600.0,XRP-USD
XRP-USD,2024-09-30 10:00:00+00:00,0.6373727321624756,0.6373727321624756,0.6261932849884033,0.6278374195098877,120995840.0,XRP-USD
XRP-USD,2024-09-30 11:00:00+00:00,0.6278881430625916,0.6312089562416077,0.6274362206459045,0.6307387351989746,38387712.0,XRP-USD
XRP-USD,2024-09-30 12:00:00+00:00,0.6306475400924683,0.6361020803451538,0.6286139488220215,0.6352380514144897,35055104.0,XRP-USD
XRP-USD,2024-09-30 13:00:00+00:00,0.6351346373558044,0.6351346373558044,0.6293318271636963,0.6293318271636963,0.0,XRP-USD
XRP-USD,2024-09-30 14:00:00+00:00,0.6290067434310913,0.6290067434310913,0.6231856942176819,0.6241515874862671,0.0,XRP-USD
XRP-USD,2024-09-30 15:00:00+00:00,0.6239784359931946,0.6239784359931946,0.6190476417541504,0.6190476417541504,0.0,XRP-USD
XRP-USD,2024-09-30 16:00:00+00:00,0.618739664554596,0.6211135983467102,0.6181419491767883,0.6185290217399597,0.0,XRP-USD
XRP-USD,2024-09-30 17:00:00+00:00,0.6184936165809631,0.6201013326644897,0.6178011894226074,0.619702935218811,0.0,XRP-USD
XRP-USD,2024-09-30 18:00:00+00:00,0.6198693513870239,0.6213608384132385,0.6187869906425476,0.6213608384132385,0.0,XRP-USD
XRP-USD,2024-09-30 19:00:00+00:00,0.621405839920044,0.6232950091362,0.621405839920044,0.6229929327964783,0.0,XRP-USD
XRP-USD,2024-09-30 20:00:00+00:00,0.6229330897331238,0.6240720748901367,0.6220436692237854,0.6238701343536377,0.0,XRP-USD
XRP-USD,2024-09-30 21:00:00+00:00,0.6238101720809937,0.6244902610778809,0.623465895652771,0.6240901947021484,0.0,XRP-USD
XRP-USD,2024-09-30 22:00:00+00:00,0.6239184141159058,0.6239184141159058,0.6197456121444702,0.6203668117523193,0.0,XRP-USD
XRP-USD,2024-09-30 23:00:00+00:00,0.6202570199966431,0.6202570199966431,0.6111512184143066,0.611463725566864,27544064.0,XRP-USD
XRP-USD,2024-10-01 00:00:00+00:00,0.6115186214447021,0.6197148561477661,0.6115186214447021,0.6196390390396118,0.0,XRP-USD
XRP-USD,2024-10-01 01:00:00+00:00,0.6196548342704773,0.6214431524276733,0.6191840171813965,0.6211613416671753,0.0,XRP-USD
XRP-USD,2024-10-01 02:00:00+00:00,0.6211777925491333,0.6215330958366394,0.6184225678443909,0.6215330958366394,0.0,XRP-USD
XRP-USD,2024-10-01 03:00:00+00:00,0.6217578649520874,0.6238583922386169,0.6217578649520874,0.6230347156524658,0.0,XRP-USD
XRP-USD,2024-10-01 04:00:00+00:00,0.6230775117874146,0.6230775117874146,0.6199062466621399,0.6201161742210388,0.0,XRP-USD
XRP-USD,2024-10-01 05:00:00+00:00,0.61985182762146,0.6212943196296692,0.6184569597244263,0.6212853789329529,0.0,XRP-USD
XRP-USD,2024-10-01 06:00:00+00:00,0.6212747097015381,0.6225470304489136,0.6200719475746155,0.6225470304489136,0.0,XRP-USD
XRP-USD,2024-10-01 07:00:00+00:00,0.6225845813751221,0.6286119222640991,0.6208880543708801,0.6278600096702576,54926464.0,XRP-USD
XRP-USD,2024-10-01 08:00:00+00:00,0.628019392490387,0.6284670233726501,0.6262452006340027,0.6276170015335083,0.0,XRP-USD
XRP-USD,2024-10-01 09:00:00+00:00,0.6276244521141052,0.6304835677146912,0.6276244521141052,0.6297141909599304,0.0,XRP-USD
XRP-USD,2024-10-01 10:00:00+00:00,0.6296379566192627,0.6335456967353821,0.6296379566192627,0.6328906416893005,0.0,XRP-USD
XRP-USD,2024-10-01 11:00:00+00:00,0.6328580379486084,0.6328580379486084,0.6294385194778442,0.6294603943824768,0.0,XRP-USD
XRP-USD,2024-10-01 12:00:00+00:00,0.6294117569923401,0.6297425031661987,0.6282708048820496,0.6295866966247559,0.0,XRP-USD
XRP-USD,2024-10-01 13:00:00+00:00,0.6295932531356812,0.6295932531356812,0.6139537692070007,0.6166061162948608,98768512.0,XRP-USD
XRP-USD,2024-10-01 14:00:00+00:00,0.616689145565033,0.6213616728782654,0.6090618371963501,0.609501838684082,37639168.0,XRP-USD
XRP-USD,2024-10-01 15:00:00+00:00,0.6095214486122131,0.6124339699745178,0.5983525514602661,0.6122745275497437,118385664.0,XRP-USD
XRP-USD,2024-10-01 16:00:00+00:00,0.6121447682380676,0.6153123378753662,0.6019802093505859,0.6058855652809143,63273600.0,XRP-USD
XRP-USD,2024-10-01 17:00:00+00:00,0.6059232950210571,0.6059921383857727,0.5843327641487122,0.5988964438438416,225722496.0,XRP-USD
XRP-USD,2024-10-01 18:00:00+00:00,0.5983217358589172,0.6100046634674072,0.5963132977485657,0.6098243594169617,95124864.0,XRP-USD
XRP-USD,2024-10-01 19:00:00+00:00,0.6108437776565552,0.6234161257743835,0.6047497987747192,0.6119155287742615,426788096.0,XRP-USD
XRP-USD,2024-10-01 20:00:00+00:00,0.6115092039108276,0.6136445999145508,0.6022455096244812,0.6085876822471619,164661760.0,XRP-USD
XRP-USD,2024-10-01 21:00:00+00:00,0.6082799434661865,0.6082799434661865,0.591621458530426,0.6010112762451172,79913728.0,XRP-USD
XRP-USD,2024-10-01 22:00:00+00:00,0.6013590097427368,0.6016225814819336,0.5930571556091309,0.5942833423614502,25028096.0,XRP-USD
XRP-USD,2024-10-01 23:00:00+00:00,0.5942403674125671,0.5986830592155457,0.5935550332069397,0.597578227519989,0.0,XRP-USD
XRP-USD,2024-10-02 00:00:00+00:00,0.5975130200386047,0.6032211780548096,0.5966318249702454,0.6020239591598511,27421184.0,XRP-USD
XRP-USD,2024-10-02 01:00:00+00:00,0.6020422577857971,0.6052290201187134,0.6018080115318298,0.6052290201187134,29503488.0,XRP-USD
XRP-USD,2024-10-02 02:00:00+00:00,0.6053226590156555,0.6056657433509827,0.602607250213623,0.6042457222938538,16435712.0,XRP-USD
XRP-USD,2024-10-02 03:00:00+00:00,0.6043078899383545,0.6047354340553284,0.6032977104187012,0.6033206582069397,0.0,XRP-USD
XRP-USD,2024-10-02 04:00:00+00:00,0.6032904386520386,0.6043451428413391,0.6001123785972595,0.6035478711128235,2842880.0,XRP-USD
XRP-USD,2024-10-02 05:00:00+00:00,0.6036024689674377,0.6038422584533691,0.5983172655105591,0.5984833240509033,4667904.0,XRP-USD
XRP-USD,2024-10-02 06:00:00+00:00,0.5985037088394165,0.6018097996711731,0.5974190831184387,0.6008247137069702,24015872.0,XRP-USD
XRP-USD,2024-10-02 07:00:00+00:00,0.6004647612571716,0.6035944819450378,0.5989637970924377,0.6011589765548706,0.0,XRP-USD
XRP-USD,2024-10-02 08:00:00+00:00,0.6011669635772705,0.6028732061386108,0.6000334024429321,0.6015828847885132,0.0,XRP-USD
XRP-USD,2024-10-02 09:00:00+00:00,0.6015611886978149,0.6015611886978149,0.589574933052063,0.5898829698562622,22803200.0,XRP-USD
XRP-USD,2024-10-02 10:00:00+00:00,0.5899074077606201,0.5939777493476868,0.5880188345909119,0.5905963182449341,48758784.0,XRP-USD
XRP-USD,2024-10-02 11:00:00+00:00,0.5905206799507141,0.5906811356544495,0.5826517939567566,0.5855823159217834,70269952.0,XRP-USD
XRP-USD,2024-10-02 12:00:00+00:00,0.5856048464775085,0.5884966254234314,0.5823577642440796,0.5865146517753601,65716224.0,XRP-USD
XRP-USD,2024-10-02 13:00:00+00:00,0.5865408182144165,0.5893440842628479,0.5788065791130066,0.5855459570884705,6701824.0,XRP-USD
XRP-USD,2024-10-02 14:00:00+00:00,0.5853059887886047,0.5858858227729797,0.5826964378356934,0.5829722881317139,0.0,XRP-USD
XRP-USD,2024-10-02 15:00:00+00:00,0.5827736258506775,0.5873588919639587,0.581393837928772,0.5844356417655945,0.0,XRP-USD
XRP-USD,2024-10-02 16:00:00+00:00,0.5844695568084717,0.5895320177078247,0.5844354629516602,0.5852838158607483,0.0,XRP-USD
XRP-USD,2024-10-02 17:00:00+00:00,0.5852047801017761,0.5852047801017761,0.5816051363945007,0.5817264318466187,0.0,XRP-USD
XRP-USD,2024-10-02 18:00:00+00:00,0.5817079544067383,0.5819650292396545,0.5708238482475281,0.5713660717010498,0.0,XRP-USD
